mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__C,param_classifier__max_iter,param_classifier__penalty,param_classifier__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
3.2200358867645265,0.5708661599783518,0.002450299263000488,0.0005698923844598693,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",1.0,100000,l2,lbfgs,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 1.0, 'classifier__max_iter': 100000, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.7506969334926324,0.7373556352050976,0.7433293508562325,0.7369049990041824,0.7442740489942242,0.7323242381995618,0.7490539733120892,0.7323242381995618,0.7544313881696874,0.755825532762398,0.7436520338195667,0.008279469591120223,19
1.612830400466919,0.16004107510613264,0.003007388114929199,0.0007799093695845481,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",1.0,100000,l2,liblinear,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 1.0, 'classifier__max_iter': 100000, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.7506969334926324,0.7375547590601355,0.7431302270011948,0.7369049990041824,0.7444732125074687,0.7325234017128062,0.7490539733120892,0.7323242381995618,0.7544313881696874,0.755825532762398,0.7436918665222155,0.00824011840461291,18
5.991458225250244,0.515100809941137,0.0026010990142822264,0.0004909738325882749,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",1.0,100000,l2,newton-cg,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 1.0, 'classifier__max_iter': 100000, 'classifier__penalty': 'l2', 'classifier__solver': 'newton-cg'}",0.7506969334926324,0.7375547590601355,0.7435284747112704,0.7369049990041824,0.7444732125074687,0.7325234017128062,0.7490539733120892,0.7323242381995618,0.7544313881696874,0.755825532762398,0.7437316912932233,0.008238269909567527,14
0.03944938182830811,0.005762236679452707,0.0,0.0,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",1.0,100000,l2,newton-cholesky,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 1.0, 'classifier__max_iter': 100000, 'classifier__penalty': 'l2', 'classifier__solver': 'newton-cholesky'}",,,,,,,,,,,,,109
13.01721224784851,0.6678112361907657,0.001989269256591797,0.00040294211546978417,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",1.0,100000,l2,sag,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 1.0, 'classifier__max_iter': 100000, 'classifier__penalty': 'l2', 'classifier__solver': 'sag'}",0.7506969334926324,0.7375547590601355,0.7435284747112704,0.7369049990041824,0.7444732125074687,0.7325234017128062,0.7490539733120892,0.7323242381995618,0.7544313881696874,0.755825532762398,0.7437316912932233,0.008238269909567527,14
24.40864806175232,1.5740767077031461,0.003113555908203125,0.002339607925565644,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",1.0,100000,l2,saga,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 1.0, 'classifier__max_iter': 100000, 'classifier__penalty': 'l2', 'classifier__solver': 'saga'}",0.7506969334926324,0.7375547590601355,0.7435284747112704,0.7369049990041824,0.7444732125074687,0.7325234017128062,0.7490539733120892,0.7323242381995618,0.7544313881696874,0.755825532762398,0.7437316912932233,0.008238269909567527,14
0.030005431175231932,0.001947417479979537,0.0,0.0,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",10.0,100000,l1,lbfgs,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 10.0, 'classifier__max_iter': 100000, 'classifier__penalty': 'l1', 'classifier__solver': 'lbfgs'}",,,,,,,,,,,,,113
4.934283518791199,0.3891441322855061,0.002353334426879883,0.00045006757328853656,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",10.0,100000,l1,liblinear,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 10.0, 'classifier__max_iter': 100000, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.7504978096375946,0.7369573874950219,0.7421346077260056,0.7359091814379606,0.7438757219677355,0.7325234017128062,0.7496514638518224,0.7321250746863175,0.7536347341167098,0.7552280422226648,0.7432537424854639,0.008238747679981138,24
0.036070394515991214,0.005044604185002851,0.0,0.0,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",10.0,100000,l1,newton-cg,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 10.0, 'classifier__max_iter': 100000, 'classifier__penalty': 'l1', 'classifier__solver': 'newton-cg'}",,,,,,,,,,,,,104
0.03875689506530762,0.00567724512978051,0.0,0.0,"LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga')",10.0,100000,l1,newton-cholesky,"{'classifier': LogisticRegression(C=0.01, max_iter=100000, random_state=42, solver='saga'), 'classifier__C': 10.0, 'classifier__max_iter': 100000, 'classifier__penalty': 'l1', 'classifier__solver': 'newton-cholesky'}",,,,,,,,,,,,,103
